scenario,year,material,mean,std,p2_5,p2,p5,p25,p50,p75,p95,p97_5,p97,bucket_years,mean_annual,std_annual,p2_annual,p5_annual,p25_annual,p50_annual,p75_annual,p95_annual,p97_annual
Mid_Case_CO2e_100by2035,2027,Steel,6986643.030264221,2461699.2598589608,3992417.1175977746,3992417.1175977746,4250738.054913769,5349839.933920608,6414923.575522633,7964863.675993412,11564924.271416405,13312097.79825608,13312097.79825608,1.0,6986643.030264221,2461699.2598589608,3992417.1175977746,4250738.054913769,5349839.933920608,6414923.575522633,7964863.675993412,11564924.271416405,13312097.79825608
Mid_Case_CO2e_100by2035,2028,Steel,8728191.8676691,2431271.7025055797,5458381.635524151,5458381.635524151,5844133.085736565,7111896.806268252,8246929.946631534,9795019.15978011,13225473.568949472,14860083.732244754,14860083.732244754,1.0,8728191.8676691,2431271.7025055797,5458381.635524151,5844133.085736565,7111896.806268252,8246929.946631534,9795019.15978011,13225473.568949472,14860083.732244754
Mid_Case_CO2e_100by2035,2029,Steel,9623968.024715051,2372122.6043853434,6196946.639086186,6196946.639086186,6631543.220542455,8009643.498664517,9235746.288597167,10745944.572861763,13946090.197398098,15375066.849186834,15375066.849186834,1.0,9623968.024715051,2372122.6043853434,6196946.639086186,6631543.220542455,8009643.498664517,9235746.288597167,10745944.572861763,13946090.197398098,15375066.849186834
Mid_Case_CO2e_100by2035,2030,Steel,12114791.95777527,2495083.8886782364,8168960.762112338,8168960.762112338,8666108.929071415,10378908.245312354,11823949.403222807,13465854.023021396,16559280.369735675,17811267.110038783,17811267.110038783,1.0,12114791.95777527,2495083.8886782364,8168960.762112338,8666108.929071415,10378908.245312354,11823949.403222807,13465854.023021396,16559280.369735675,17811267.110038783
Mid_Case_CO2e_100by2035,2031,Steel,15043552.25795943,2919952.5350801093,10238061.168866199,10238061.168866199,10931879.895017335,12970848.777314987,14737959.514703076,16720572.373898365,20308896.555199057,21783164.13520812,21783164.13520812,1.0,15043552.25795943,2919952.5350801093,10238061.168866199,10931879.895017335,12970848.777314987,14737959.514703076,16720572.373898365,20308896.555199057,21783164.13520812
Mid_Case_CO2e_100by2035,2032,Steel,15390872.764449121,3066333.1580329784,10436517.14018045,10436517.14018045,11022663.367030367,13230100.838557417,15073527.841609223,17112143.258725878,20852815.091973074,22512714.743704613,22512714.743704613,1.0,15390872.764449121,3066333.1580329784,10436517.14018045,11022663.367030367,13230100.838557417,15073527.841609223,17112143.258725878,20852815.091973074,22512714.743704613
Mid_Case_CO2e_100by2035,2033,Steel,20670740.649946194,4400781.179046691,13866949.416437414,13866949.416437414,14679703.208559766,17599412.400710806,20132063.889419325,23063393.89311857,28549565.11467744,30688559.399516705,30688559.399516705,1.0,20670740.649946194,4400781.179046691,13866949.416437414,14679703.208559766,17599412.400710806,20132063.889419325,23063393.89311857,28549565.11467744,30688559.399516705
Mid_Case_CO2e_100by2035,2034,Steel,24528623.550290793,5277030.21007008,16458614.852028692,16458614.852028692,17367069.015143193,20872972.419438727,23852394.862073027,27327354.99903028,33872792.19419257,36666125.8399046,36666125.8399046,1.0,24528623.550290793,5277030.21007008,16458614.852028692,17367069.015143193,20872972.419438727,23852394.862073027,27327354.99903028,33872792.19419257,36666125.8399046
Mid_Case_CO2e_100by2035,2035,Steel,16273268.110701028,3576990.480875099,10841770.77511931,10841770.77511931,11502982.54570211,13826982.646247376,15786754.74906005,18128133.326337226,22663703.239671584,24649572.415921398,24649572.415921398,1.0,16273268.110701028,3576990.480875099,10841770.77511931,11502982.54570211,13826982.646247376,15786754.74906005,18128133.326337226,22663703.239671584,24649572.415921398
Mid_Case_CO2e_100by2035,2036,Steel,7083225.253654481,1674707.8567671427,4659303.245172436,4659303.245172436,4920342.6978593655,5932432.561835396,6847817.541251275,7891900.823203897,10052172.097931374,11142484.781666508,11142484.781666508,1.0,7083225.253654481,1674707.8567671427,4659303.245172436,4920342.6978593655,5932432.561835396,6847817.541251275,7891900.823203897,10052172.097931374,11142484.781666508
Mid_Case_CO2e_100by2035,2037,Steel,5329886.2753730025,1269700.8493284285,3459600.0201334017,3459600.0201334017,3689547.765718439,4467315.194282538,5144195.232910128,5949125.678694194,7623769.1658752635,8359048.94326523,8359048.94326523,1.0,5329886.2753730025,1269700.8493284285,3459600.0201334017,3689547.765718439,4467315.194282538,5144195.232910128,5949125.678694194,7623769.1658752635,8359048.94326523
Mid_Case_CO2e_100by2035,2038,Steel,4020395.901489955,949748.4901693973,2630479.645700855,2630479.645700855,2778792.7924711355,3365368.650310612,3882430.7223646096,4493804.05782889,5738733.358826376,6280868.700755341,6280868.700755341,1.0,4020395.901489955,949748.4901693973,2630479.645700855,2778792.7924711355,3365368.650310612,3882430.7223646096,4493804.05782889,5738733.358826376,6280868.700755341
Mid_Case_CO2e_100by2035,2039,Steel,3229181.41931565,720313.3304166337,2141017.9019417264,2141017.9019417264,2265653.3406970813,2728135.210986324,3129516.39779222,3595670.6298767934,4559972.392261442,4953732.76117244,4953732.76117244,1.0,3229181.41931565,720313.3304166337,2141017.9019417264,2265653.3406970813,2728135.210986324,3129516.39779222,3595670.6298767934,4559972.392261442,4953732.76117244
Mid_Case_CO2e_100by2035,2040,Steel,2961771.6587195275,696526.2385690585,1931962.807501157,1931962.807501157,2050602.9513023505,2482126.052234711,2856854.151169556,3320854.578400214,4204992.854643541,4527719.696510081,4527719.696510081,1.0,2961771.6587195275,696526.2385690585,1931962.807501157,2050602.9513023505,2482126.052234711,2856854.151169556,3320854.578400214,4204992.854643541,4527719.696510081
Mid_Case_CO2e_100by2035,2041,Steel,3146503.747325958,763863.9816635099,2033583.4459116966,2033583.4459116966,2160861.099360702,2627152.624712967,3032127.342908852,3523591.436750076,4509786.770405683,4923991.603188876,4923991.603188876,1.0,3146503.747325958,763863.9816635099,2033583.4459116966,2160861.099360702,2627152.624712967,3032127.342908852,3523591.436750076,4509786.770405683,4923991.603188876
Mid_Case_CO2e_100by2035,2042,Steel,4057329.1748942523,1059166.2844900186,2554786.193154534,2554786.193154534,2730713.325474477,3339254.0155503955,3869487.9838800305,4571802.866943906,5970346.8102223985,6539250.096861577,6539250.096861577,1.0,4057329.1748942523,1059166.2844900186,2554786.193154534,2730713.325474477,3339254.0155503955,3869487.9838800305,4571802.866943906,5970346.8102223985,6539250.096861577
Mid_Case_CO2e_100by2035,2043,Steel,4455351.884735402,1221216.1211804524,2758885.508735264,2758885.508735264,2952468.275488441,3630695.5650070235,4235424.1258411165,5038582.889441559,6657886.9159433255,7322277.5542358225,7322277.5542358225,1.0,4455351.884735402,1221216.1211804524,2758885.508735264,2952468.275488441,3630695.5650070235,4235424.1258411165,5038582.889441559,6657886.9159433255,7322277.5542358225
Mid_Case_CO2e_100by2035,2044,Steel,3447172.358745741,906492.0658026029,2154071.8122320487,2154071.8122320487,2289907.655413146,2817023.105887189,3300562.0413318896,3897906.8774769786,5132438.931905948,5611432.837055927,5611432.837055927,1.0,3447172.358745741,906492.0658026029,2154071.8122320487,2289907.655413146,2817023.105887189,3300562.0413318896,3897906.8774769786,5132438.931905948,5611432.837055927
Mid_Case_CO2e_100by2035,2045,Steel,2419471.0832169815,763586.9880245771,1390320.3009096968,1390320.3009096968,1491349.175013661,1886047.6856453458,2276771.4460043386,2778820.914439282,3856035.865653092,4325283.482707691,4325283.482707691,1.0,2419471.0832169815,763586.9880245771,1390320.3009096968,1491349.175013661,1886047.6856453458,2276771.4460043386,2778820.914439282,3856035.865653092,4325283.482707691
Mid_Case_CO2e_100by2035,2046,Steel,2327397.3984455946,786306.732816747,1287171.5286724532,1287171.5286724532,1385683.7103099222,1775867.246639669,2171169.5872994764,2696084.2127074953,3814289.26563864,4297114.611513677,4297114.611513677,1.0,2327397.3984455946,786306.732816747,1287171.5286724532,1385683.7103099222,1775867.246639669,2171169.5872994764,2696084.2127074953,3814289.26563864,4297114.611513677
Mid_Case_CO2e_100by2035,2047,Steel,2261845.488288047,747023.358865512,1267511.002577825,1267511.002577825,1358897.0522784907,1742338.214092988,2120694.017366212,2609718.8343767403,3655372.3419463104,4136198.5092696305,4136198.5092696305,1.0,2261845.488288047,747023.358865512,1267511.002577825,1358897.0522784907,1742338.214092988,2120694.017366212,2609718.8343767403,3655372.3419463104,4136198.5092696305
Mid_Case_CO2e_100by2035,2048,Steel,2367519.3069152175,815362.477603735,1323830.7375703075,1323830.7375703075,1414595.7787482468,1813177.574998609,2210086.209441622,2718137.4086667537,3861236.026084458,4414562.155879634,4414562.155879634,1.0,2367519.3069152175,815362.477603735,1323830.7375703075,1414595.7787482468,1813177.574998609,2210086.209441622,2718137.4086667537,3861236.026084458,4414562.155879634
Mid_Case_CO2e_100by2035,2049,Steel,2545584.6259023775,930946.8573698895,1385217.2127950715,1385217.2127950715,1484965.457031332,1918806.9127150127,2356388.4868191495,2925285.3260622933,4257943.9323315015,4911947.249618042,4911947.249618042,1.0,2545584.6259023775,930946.8573698895,1385217.2127950715,1484965.457031332,1918806.9127150127,2356388.4868191495,2925285.3260622933,4257943.9323315015,4911947.249618042
Mid_Case_CO2e_100by2035,2050,Steel,2601920.376866165,1023687.5309401712,1365600.6170747762,1365600.6170747762,1474105.556581333,1914545.3816631779,2370806.009846998,3003422.508402597,4489740.334605494,5220188.766707352,5220188.766707352,1.0,2601920.376866165,1023687.5309401712,1365600.6170747762,1474105.556581333,1914545.3816631779,2370806.009846998,3003422.508402597,4489740.334605494,5220188.766707352
Mid_Case_CO2e_100by2035,2026,Tellurium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_CO2e_100by2035,2027,Tellurium,1020.222965678087,755.569653386769,225.93890244934963,225.93890244934963,279.9680273517919,527.3220000666246,815.6841093140117,1289.2922357080024,2431.5981758657626,2957.5482125016574,2957.5482125016574,1.0,1020.222965678087,755.569653386769,225.93890244934963,279.9680273517919,527.3220000666246,815.6841093140117,1289.2922357080024,2431.5981758657626,2957.5482125016574
Mid_Case_CO2e_100by2035,2028,Tellurium,942.8982559926923,698.303539938328,208.8145476501799,208.8145476501799,258.7486986712407,487.3552261969807,753.8618027500981,1191.5742356436795,2247.302556823912,2733.3898034030635,2733.3898034030635,1.0,942.8982559926923,698.303539938328,208.8145476501799,258.7486986712407,487.3552261969807,753.8618027500981,1191.5742356436795,2247.302556823912,2733.3898034030635
Mid_Case_CO2e_100by2035,2029,Tellurium,854.6797228251237,632.9695406361196,189.27764323799167,189.27764323799167,234.53990359635517,441.7577686628357,683.3297150863492,1080.0893213799643,2037.0426121409,2477.6510346665186,2477.6510346665186,1.0,854.6797228251237,632.9695406361196,189.27764323799167,234.53990359635517,441.7577686628357,683.3297150863492,1080.0893213799643,2037.0426121409,2477.6510346665186
Mid_Case_CO2e_100by2035,2030,Tellurium,700.220532065357,518.5781956547896,155.07106172834943,155.07106172834943,192.15344848002252,361.9225442656106,559.8371926880667,884.8937199479293,1668.904764697404,2029.8856746382066,2029.8856746382066,1.0,700.220532065357,518.5781956547896,155.07106172834943,192.15344848002252,361.9225442656106,559.8371926880667,884.8937199479293,1668.904764697404,2029.8856746382066
Mid_Case_CO2e_100by2035,2031,Tellurium,633.7896458621343,469.3799680601146,140.35925654219795,140.35925654219795,173.9235861938054,327.5864540604673,506.72466722398724,800.9426340829973,1510.5734712967114,1837.3076251775606,1837.3076251775606,1.0,633.7896458621343,469.3799680601146,140.35925654219795,173.9235861938054,327.5864540604673,506.72466722398724,800.9426340829973,1510.5734712967114,1837.3076251775606
Mid_Case_CO2e_100by2035,2032,Tellurium,787.8683793998603,583.4895492103445,174.48158187444693,174.48158187444693,216.20563682060006,407.2250317735697,629.9130081631843,995.6574381218169,1877.804537459809,2283.9700688681355,2283.9700688681355,1.0,787.8683793998603,583.4895492103445,174.48158187444693,216.20563682060006,407.2250317735697,629.9130081631843,995.6574381218169,1877.804537459809,2283.9700688681355
Mid_Case_CO2e_100by2035,2033,Tellurium,1350.9241581280226,1000.4845335256562,299.1760937050555,299.1760937050555,370.71854327607997,698.2513165922653,1080.0848498259843,1707.2111555018673,3219.7909958376513,3916.2256325422914,3916.2256325422914,1.0,1350.9241581280226,1000.4845335256562,299.1760937050555,370.71854327607997,698.2513165922653,1080.0848498259843,1707.2111555018673,3219.7909958376513,3916.2256325422914
Mid_Case_CO2e_100by2035,2034,Tellurium,1654.571444106437,1225.3634887509547,366.42191822939196,366.42191822939196,454.044967524528,855.1972975627258,1322.855571855654,2090.9410864837437,3943.503568021284,4796.475850473382,4796.475850473382,1.0,1654.571444106437,1225.3634887509547,366.42191822939196,454.044967524528,855.1972975627258,1322.855571855654,2090.9410864837437,3943.503568021284,4796.475850473382
Mid_Case_CO2e_100by2035,2035,Tellurium,1176.150042915534,871.0481043385226,260.4705625651834,260.4705625651834,322.75729763241486,607.9159300206948,940.3502297535074,1486.3428577602758,2803.234582155297,3409.568862965754,3409.568862965754,1.0,1176.150042915534,871.0481043385226,260.4705625651834,322.75729763241486,607.9159300206948,940.3502297535074,1486.3428577602758,2803.234582155297,3409.568862965754
Mid_Case_CO2e_100by2035,2036,Tellurium,586.0837169383876,434.0493066321473,129.79428635041828,129.79428635041828,160.832198072691,302.92872070079306,468.58303598036923,740.654946167891,1396.8712183074695,1699.0117922461955,1699.0117922461955,1.0,586.0837169383876,434.0493066321473,129.79428635041828,160.832198072691,302.92872070079306,468.58303598036923,740.654946167891,1396.8712183074695,1699.0117922461955
Mid_Case_CO2e_100by2035,2037,Tellurium,432.8607831586419,320.5735245123831,95.86148670474893,95.86148670474893,118.78499470782852,223.73247966821685,346.07892024176374,547.0216468789191,1031.6798642469396,1254.830246486389,1254.830246486389,1.0,432.8607831586419,320.5735245123831,95.86148670474893,118.78499470782852,223.73247966821685,346.07892024176374,547.0216468789191,1031.6798642469396,1254.830246486389
Mid_Case_CO2e_100by2035,2038,Tellurium,320.3016376850069,237.21304607569192,70.93410255000504,70.93410255000504,87.89668599610296,165.55410522092401,256.0861349295989,404.776630643051,763.4065337904084,928.52990754528,928.52990754528,1.0,320.3016376850069,237.21304607569192,70.93410255000504,87.89668599610296,165.55410522092401,256.0861349295989,404.776630643051,763.4065337904084,928.52990754528
Mid_Case_CO2e_100by2035,2039,Tellurium,228.370554542213,169.1295594630332,50.575015639569216,50.575015639569216,62.669098629752035,118.03774432531429,182.5858058895027,288.60003424830785,544.2981020106877,662.0287408698168,662.0287408698168,1.0,228.370554542213,169.1295594630332,50.575015639569216,62.669098629752035,118.03774432531429,182.5858058895027,288.60003424830785,544.2981020106877,662.0287408698168
Mid_Case_CO2e_100by2035,2040,Tellurium,177.58862249225118,131.5208326571255,39.32883281717026,39.32883281717026,48.733598430841035,91.79011917208602,141.98486236350902,224.42509121244808,423.2645069106647,514.815810545393,514.815810545393,1.0,177.58862249225118,131.5208326571255,39.32883281717026,48.733598430841035,91.79011917208602,141.98486236350902,224.42509121244808,423.2645069106647,514.815810545393
Mid_Case_CO2e_100by2035,2041,Tellurium,198.25211189141513,146.82406150838997,43.904975751296284,43.904975751296284,54.40404161817269,102.47044389020336,158.50564312702974,250.53828150636556,472.5138424190389,574.7176831678405,574.7176831678405,1.0,198.25211189141513,146.82406150838997,43.904975751296284,54.40404161817269,102.47044389020336,158.50564312702974,250.53828150636556,472.5138424190389,574.7176831678405
Mid_Case_CO2e_100by2035,2042,Tellurium,261.1980001706011,193.44132517449094,57.8449921888268,57.8449921888268,71.67755609911462,135.0052454188959,208.83185861450562,330.08525090256813,622.5389960051361,757.192990651927,757.192990651927,1.0,261.1980001706011,193.44132517449094,57.8449921888268,71.67755609911462,135.0052454188959,208.83185861450562,330.08525090256813,622.5389960051361,757.192990651927
Mid_Case_CO2e_100by2035,2043,Tellurium,289.3783632315045,214.31149558482696,64.08582435473758,64.08582435473758,79.41076827099967,149.57081188014732,231.36249663851905,365.6977831784976,689.704039058822,838.8857041099384,838.8857041099384,1.0,289.3783632315045,214.31149558482696,64.08582435473758,79.41076827099967,149.57081188014732,231.36249663851905,365.6977831784976,689.704039058822,838.8857041099384
Mid_Case_CO2e_100by2035,2044,Tellurium,273.43226159408374,202.5019295464382,60.554395614638594,60.554395614638594,75.03486342512842,141.3287603957234,218.613340670926,345.54612445037566,651.6981198057192,792.65917718327,792.65917718327,1.0,273.43226159408374,202.5019295464382,60.554395614638594,75.03486342512842,141.3287603957234,218.613340670926,345.54612445037566,651.6981198057192,792.65917718327
Mid_Case_CO2e_100by2035,2045,Tellurium,227.55754283750684,168.52744895132176,50.394965808875895,50.394965808875895,62.445993200019615,117.61752347886602,181.935790402178,287.5726022910977,542.3603709022657,659.6718822272569,659.6718822272569,1.0,227.55754283750684,168.52744895132176,50.394965808875895,62.445993200019615,117.61752347886602,181.935790402178,287.5726022910977,542.3603709022657,659.6718822272569
Mid_Case_CO2e_100by2035,2046,Tellurium,214.16624145646398,158.60994926423382,47.42932394607943,47.42932394607943,58.77117273679659,110.69596998976857,171.22923692610374,270.64953598359784,510.44355947372645,620.8515255062622,620.8515255062622,1.0,214.16624145646398,158.60994926423382,47.42932394607943,58.77117273679659,110.69596998976857,171.22923692610374,270.64953598359784,510.44355947372645,620.8515255062622
Mid_Case_CO2e_100by2035,2047,Tellurium,250.26652711911018,185.34555632553915,55.42410469021326,55.42410469021326,68.67775796749635,129.35510184527487,200.09197609914867,316.27075759641997,596.4849364262438,725.5034877970693,725.5034877970693,1.0,250.26652711911018,185.34555632553915,55.42410469021326,68.67775796749635,129.35510184527487,200.09197609914867,316.27075759641997,596.4849364262438,725.5034877970693
Mid_Case_CO2e_100by2035,2048,Tellurium,317.6304059646568,235.23475143524615,70.34253072366153,70.34253072366153,87.16365066901749,164.17342736833305,253.95044367397531,401.40089961886724,757.0399233561873,920.7862114460179,920.7862114460179,1.0,317.6304059646568,235.23475143524615,70.34253072366153,87.16365066901749,164.17342736833305,253.95044367397531,401.40089961886724,757.0399233561873,920.7862114460179
Mid_Case_CO2e_100by2035,2049,Tellurium,375.8802878798148,278.3741871949615,83.24256809830311,83.24256809830311,103.14849425898947,194.2810070528682,300.5221291251378,475.01335788597305,895.872621084329,1089.648156268153,1089.648156268153,1.0,375.8802878798148,278.3741871949615,83.24256809830311,103.14849425898947,194.2810070528682,300.5221291251378,475.01335788597305,895.872621084329,1089.648156268153
Mid_Case_CO2e_100by2035,2050,Tellurium,423.05537166871454,313.31170860547013,93.68997715769031,93.68997715769031,116.09420866932471,218.66436282288774,338.23934143723955,534.6301978259341,1008.309658424653,1226.4051098246173,1226.4051098246173,1.0,423.05537166871454,313.31170860547013,93.68997715769031,116.09420866932471,218.66436282288774,338.23934143723955,534.6301978259341,1008.309658424653,1226.4051098246173
Mid_Case_CO2e_100by2035,2026,Terbium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case_CO2e_100by2035,2027,Terbium,156.11631158730438,272.8495893558791,11.677201707156032,11.677201707156032,14.720352969829454,36.72030016898196,75.76015037111657,161.36726107949548,563.7947183898879,814.1239261217394,814.1239261217394,1.0,156.11631158730438,272.8495893558791,11.677201707156032,14.720352969829454,36.72030016898196,75.76015037111657,161.36726107949548,563.7947183898879,814.1239261217394
Mid_Case_CO2e_100by2035,2028,Terbium,259.5071268672847,441.3433274322007,22.457184907510765,22.457184907510765,28.65949666819617,66.76015881761123,130.73825134830108,268.83718421473816,918.0924065792932,1321.680822290363,1321.680822290363,1.0,259.5071268672847,441.3433274322007,22.457184907510765,28.65949666819617,66.76015881761123,130.73825134830108,268.83718421473816,918.0924065792932,1321.680822290363
Mid_Case_CO2e_100by2035,2029,Terbium,322.60041351131565,546.5528858169916,28.372529588999857,28.372529588999857,36.23216817869171,83.8323087761731,163.5431464104032,334.12448792045376,1137.618654147513,1637.5793413622948,1637.5793413622948,1.0,322.60041351131565,546.5528858169916,28.372529588999857,36.23216817869171,83.8323087761731,163.5431464104032,334.12448792045376,1137.618654147513,1637.5793413622948
Mid_Case_CO2e_100by2035,2030,Terbium,441.6340024228096,727.1309524425993,42.8492717368115,42.8492717368115,55.14702035000863,123.42017010732977,231.70643470295073,457.71237425837757,1538.206759264323,2188.8328647424796,2188.8328647424796,1.0,441.6340024228096,727.1309524425993,42.8492717368115,55.14702035000863,123.42017010732977,231.70643470295073,457.71237425837757,1538.206759264323,2188.8328647424796
Mid_Case_CO2e_100by2035,2031,Terbium,585.3223463387408,959.0141956737289,57.94550866897209,57.94550866897209,74.2361193721639,165.58705170281306,308.46371372427507,608.2134942736336,2030.1442329334677,2891.2414046456115,2891.2414046456115,1.0,585.3223463387408,959.0141956737289,57.94550866897209,74.2361193721639,165.58705170281306,308.46371372427507,608.2134942736336,2030.1442329334677,2891.2414046456115
Mid_Case_CO2e_100by2035,2032,Terbium,641.7848407241814,1091.4388478342266,55.551690821891064,55.551690821891064,70.90205668926606,165.11826408345453,323.33098910460967,664.8989517991062,2270.4497652034347,3268.524393125512,3268.524393125512,1.0,641.7848407241814,1091.4388478342266,55.551690821891064,70.90205668926606,165.11826408345453,323.33098910460967,664.8989517991062,2270.4497652034347,3268.524393125512
Mid_Case_CO2e_100by2035,2033,Terbium,847.4693478081809,1515.9932409437451,51.11311159586305,51.11311159586305,67.3779972642517,183.37057836295352,400.90884956021904,876.5179141599558,3118.687513477011,4509.520230322425,4509.520230322425,1.0,847.4693478081809,1515.9932409437451,51.11311159586305,67.3779972642517,183.37057836295352,400.90884956021904,876.5179141599558,3118.687513477011,4509.520230322425
Mid_Case_CO2e_100by2035,2034,Terbium,952.888773668668,1722.7441652369341,51.357154367968064,51.357154367968064,68.10068016363371,196.87602260537136,444.3251321575681,986.6367986604498,3529.8930664886557,5117.322603111229,5117.322603111229,1.0,952.888773668668,1722.7441652369341,51.357154367968064,68.10068016363371,196.87602260537136,444.3251321575681,986.6367986604498,3529.8930664886557,5117.322603111229
Mid_Case_CO2e_100by2035,2035,Terbium,596.8517091155472,1065.7217023875876,37.02222054283987,37.02222054283987,48.08003246508984,130.15879404082702,282.928482338467,617.0694693906505,2192.8664472421074,3170.8979501443177,3170.8979501443177,1.0,596.8517091155472,1065.7217023875876,37.02222054283987,48.08003246508984,130.15879404082702,282.928482338467,617.0694693906505,2192.8664472421074,3170.8979501443177
Mid_Case_CO2e_100by2035,2036,Terbium,224.3433845310002,371.40516404999187,21.284354601274615,21.284354601274615,27.418061879005798,61.98642706069017,116.87044942236608,233.03121313189854,783.060658452114,1116.1916097585827,1116.1916097585827,1.0,224.3433845310002,371.40516404999187,21.284354601274615,27.418061879005798,61.98642706069017,116.87044942236608,233.03121313189854,783.060658452114,1116.1916097585827
Mid_Case_CO2e_100by2035,2037,Terbium,157.78052551505075,249.71780801217113,17.657138634336196,17.657138634336196,22.16660012355243,47.895008782444854,86.9450123188484,164.91002764064507,532.5848192969429,757.9840167314908,757.9840167314908,1.0,157.78052551505075,249.71780801217113,17.657138634336196,22.16660012355243,47.895008782444854,86.9450123188484,164.91002764064507,532.5848192969429,757.9840167314908
Mid_Case_CO2e_100by2035,2038,Terbium,113.38626448553961,179.33292852200398,12.709782539985428,12.709782539985428,15.949805856104083,34.47734095029557,62.51512902923116,118.49046486855363,382.54097109581244,544.3831235898723,544.3831235898723,1.0,113.38626448553961,179.33292852200398,12.709782539985428,15.949805856104083,34.47734095029557,62.51512902923116,118.49046486855363,382.54097109581244,544.3831235898723
Mid_Case_CO2e_100by2035,2039,Terbium,82.23063354878624,135.68260466456098,7.9009116003348865,7.9009116003348865,10.17986209820739,22.901545089237345,42.915643216815766,85.2891905854907,286.8346083116846,408.1613500099957,408.1613500099957,1.0,82.23063354878624,135.68260466456098,7.9009116003348865,10.17986209820739,22.901545089237345,42.915643216815766,85.2891905854907,286.8346083116846,408.1613500099957
Mid_Case_CO2e_100by2035,2040,Terbium,63.379122541205426,105.2129893325865,5.964199184490427,5.964199184490427,7.705532370250695,17.34961971210416,32.92728275034325,65.72227479670309,221.32769944772411,316.0855617092698,316.0855617092698,1.0,63.379122541205426,105.2129893325865,5.964199184490427,7.705532370250695,17.34961971210416,32.92728275034325,65.72227479670309,221.32769944772411,316.0855617092698
Mid_Case_CO2e_100by2035,2041,Terbium,65.2944442746752,105.68747542575885,6.792243165508423,6.792243165508423,8.583770212049613,18.96163478945801,34.85503486937023,68.06600767155462,224.01981015589868,319.88988181555175,319.88988181555175,1.0,65.2944442746752,105.68747542575885,6.792243165508423,8.583770212049613,18.96163478945801,34.85503486937023,68.06600767155462,224.01981015589868,319.88988181555175
Mid_Case_CO2e_100by2035,2042,Terbium,84.58422756811856,126.29521065801833,11.079088177507115,11.079088177507115,13.658530493594348,28.30331465025242,49.33061400021331,89.91107108264332,273.265408349348,387.0913006568693,387.0913006568693,1.0,84.58422756811856,126.29521065801833,11.079088177507115,13.658530493594348,28.30331465025242,49.33061400021331,89.91107108264332,273.265408349348,387.0913006568693
Mid_Case_CO2e_100by2035,2043,Terbium,88.11994923495743,127.00323399031514,12.221623061680297,12.221623061680297,15.210087299644755,31.024766505397697,53.08932314762099,94.52330075248767,278.0767471073093,390.45180395436364,390.45180395436364,1.0,88.11994923495743,127.00323399031514,12.221623061680297,15.210087299644755,31.024766505397697,53.08932314762099,94.52330075248767,278.0767471073093,390.45180395436364
Mid_Case_CO2e_100by2035,2044,Terbium,62.72971886298636,98.40972448653658,7.170710591373283,7.170710591373283,9.039347123155823,19.412910203808302,34.85417958706947,65.72574869793965,210.03403827286937,299.010872551416,299.010872551416,1.0,62.72971886298636,98.40972448653658,7.170710591373283,9.039347123155823,19.412910203808302,34.85417958706947,65.72574869793965,210.03403827286937,299.010872551416
Mid_Case_CO2e_100by2035,2045,Terbium,34.09777922866488,63.05567198881412,1.254753278035285,1.254753278035285,1.8105523933877457,6.466890374467458,15.329655216219209,35.28337734864727,128.198318918619,186.78879746429612,186.78879746429612,1.0,34.09777922866488,63.05567198881412,1.254753278035285,1.8105523933877457,6.466890374467458,15.329655216219209,35.28337734864727,128.198318918619,186.78879746429612
Mid_Case_CO2e_100by2035,2046,Terbium,26.993357393330122,49.91774620441463,0.993319929938005,0.993319929938005,1.433315862194885,5.119485404924468,12.135654324961589,27.93193094566988,101.48763696860544,147.87053236550398,147.87053236550398,1.0,26.993357393330122,49.91774620441463,0.993319929938005,1.433315862194885,5.119485404924468,12.135654324961589,27.93193094566988,101.48763696860544,147.87053236550398
Mid_Case_CO2e_100by2035,2047,Terbium,28.11682411119288,51.99532868791989,1.034662022557831,1.034662022557831,1.4929706374011216,5.332558991185284,12.640741689045852,29.094461205460938,105.71156438702057,154.0249213599734,154.0249213599734,1.0,28.11682411119288,51.99532868791989,1.034662022557831,1.4929706374011216,5.332558991185284,12.640741689045852,29.094461205460938,105.71156438702057,154.0249213599734
Mid_Case_CO2e_100by2035,2048,Terbium,32.07291265064533,59.31116646226717,1.180240860105784,1.180240860105784,1.7030343346737584,6.082859787162601,14.41931714722876,33.18810507083079,120.58537469736075,175.69650929510183,175.69650929510183,1.0,32.07291265064533,59.31116646226717,1.180240860105784,1.7030343346737584,6.082859787162601,14.41931714722876,33.18810507083079,120.58537469736075,175.69650929510183
Mid_Case_CO2e_100by2035,2049,Terbium,33.33136782429566,61.638377748086384,1.2265503497593144,1.2265503497593144,1.769856839780142,6.321534910096604,14.985092524790854,34.49031740760768,125.31682176945584,182.5903696539388,182.5903696539388,1.0,33.33136782429566,61.638377748086384,1.2265503497593144,1.769856839780142,6.321534910096604,14.985092524790854,34.49031740760768,125.31682176945584,182.5903696539388
